Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
SILF,TreatmentGroupGrp1...TreatmentGroupGrp2,0.880173873219051,0.731992928411724,1.02835481802638,0.18076163209428,5.78423106948912,1.54727307845663e-06,1.70200038630229e-05,4.58607142631767
DFRE,TreatmentGroupGrp1...TreatmentGroupGrp2,1.23782253648694,1.00116235964683,1.47448271332706,0.159622090644826,8.84017468276654,3.60489951972889e-11,6.26114127110807e-10,15.0241202066256
ERMR,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.25353600442569,-0.575812137535001,0.0687401286836202,0.154235787275565,-2.15862082171258,0.0348217665275992,0.135684759789395,-5.57835016962575
TERD,TreatmentGroupGrp1...TreatmentGroupGrp2,-2.53057780705911,-2.98910006037308,-2.07205555374513,0.137482511078842,-25.3204705562539,5.77017542454918e-23,3.80831578020246e-21,42.0278514363805
BRO,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0978219206965781,-0.294333656862744,0.0986898154695879,0.134597707483528,-0.628241694023821,0.532496807605426,0.76401715873822,-7.60029594444038
CMED,TreatmentGroupGrp1...TreatmentGroupGrp2,-1.69788458096613,-2.01605457323685,-1.37971458869541,0.132172845441362,-13.2502718502419,5.71049895669377e-17,2.09384961745438e-15,28.4617501163248
MERT,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.195073674309962,-0.454394477024061,0.0642471284041368,0.128315892230355,-1.85616857036158,0.068700627383416,0.22446739640126,-6.06465335956512
VANHD,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0274023326668597,-0.31805789375972,0.263253228426001,0.121231811593962,-0.157384115683761,0.875489695607281,0.949136109181777,-7.69535847953044
ARSBM,TreatmentGroupGrp1...TreatmentGroupGrp2,0.443562067994681,0.166408934411333,0.720715201578029,0.116995941280985,3.21971386635752,0.00233015442051569,0.0167163251906561,-3.0125916205276
CMEF,TreatmentGroupGrp1...TreatmentGroupGrp2,-2.61082522405674,-2.8690656225947,-2.35258482551879,0.106272505207781,-18.737008083233,1.66554495073688e-23,1.83209944581057e-21,43.3168877316156
APH4,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.24228920512329,-0.422723871252816,-0.0618545389937631,0.102810401505793,-2.70400277726798,0.00961314436297329,0.0607912725094103,-4.22925305841655
DFRF,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0688076169515457,-0.252645236896718,0.390260470799809,0.102562430453958,1.10651960058363,0.272865240787426,0.566324084653148,-7.16642801485632
CMEE,TreatmentGroupGrp1...TreatmentGroupGrp2,-1.02056976391196,-1.40017821318024,-0.640961314643668,0.0941633349919925,-10.2343948825879,1.23015924958503e-13,2.70635034908707e-12,20.6857409001845
VANYB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.324814949750276,-0.706270789995562,0.056640890495009,0.0853797024366321,-1.900133882705,0.0618426295165154,0.206142098388385,-5.99277512778703
ACR3,TreatmentGroupGrp1...TreatmentGroupGrp2,-1.31002107232381,-1.7042601592442,-0.915781985403411,0.0805253343545815,-13.7906490982193,1.29731528732896e-17,6.11591492597941e-16,29.9643421951108
VANYD,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0613364764070999,-0.432789252706877,0.310116299892677,0.0762393176051696,-0.570762390770438,0.570314163341343,0.784122088205102,-7.57370989096202
DFRA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.426203395396812,-0.707807874055769,-0.144598916737854,0.0695846248124519,-4.40419753366849,6.13456856360483e-05,0.000562335451663776,0.570543241125311
IMP,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0531124505666007,-0.33762035949316,0.231395458359958,0.066465485015003,-0.494859227284981,0.622745522071018,0.828653315659016,-7.68600646679783
TEM,TreatmentGroupGrp1...TreatmentGroupGrp2,0.338523347906265,0.0294757150839305,0.6475709807286,0.0618853226582608,2.96058999042926,0.00444394344659033,0.0305521111953085,-3.56421519617029
VANSB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.249340941960036,-0.902268634464049,0.403586750543977,0.0602095614840383,-1.40977289466608,0.1634088096806,0.4085220242015,-6.78764547556473
VANWG,TreatmentGroupGrp1...TreatmentGroupGrp2,0.107227990991047,-0.142393663346082,0.356849645328176,0.0595328220623698,1.52222100151864,0.134054686865064,0.374898700554839,-6.66261583322266
VANRB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.220333571055299,-0.30960391431808,-0.131063227792518,0.0589951253079258,-1.38064904812969,0.172218245079017,0.422997474130336,-6.8138975700703
VANHB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.341685389944829,-0.928607197863737,0.245236417974078,0.0559796081119807,-1.93795724380049,0.0570839304172737,0.194203062244333,-5.91715957624365
QNRB,TreatmentGroupGrp1...TreatmentGroupGrp2,0.107374938410085,-0.203966852073373,0.418716728893543,0.0553423019993031,1.22280157682321,0.227211524294108,0.505102684789653,-7.05741736451981
VANXB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.228837051809796,-0.55030379711935,0.0926296934997568,0.0552545600774725,-1.61004866868143,0.11224739028514,0.330728917804429,-6.4893728814324
VANWB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.231404415850663,-0.313450364096056,-0.149358467605271,0.0548105134912012,-1.49408961567174,0.140103777862643,0.378969235202231,-6.65653753804095
SULI,TreatmentGroupGrp1...TreatmentGroupGrp2,0.100365251411047,-0.00700734822690169,0.207737851048995,0.0542378263762733,1.15903413767457,0.251572247791398,0.530104919647163,-7.16718677961095
ARSA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0520767605140274,-0.173845241273523,0.277998762301578,0.050828835383594,0.460510202765464,0.646714179696218,0.835543887516777,-7.66800832677107
TETT,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0185422693185664,-0.31194716852152,0.349031707158653,0.0487394449315547,0.454411386105734,0.65158296385636,0.836662949698828,-7.69223815749168
CMX,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.120616148021982,-0.400897309376103,0.15966501333214,0.0470252203259625,-2.19185721679968,0.0332787913553733,0.135684759789395,-5.45145784752868
SULIII,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0605022957225453,-0.333379088094446,0.454383679539537,0.0469183959871527,1.21678399096076,0.229592129449842,0.505102684789653,-7.05959207699518
VANB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.299149568123554,-0.864824822493367,0.266525686246259,0.0452704188611655,-1.95623841887363,0.0548183415731424,0.188438049157677,-5.88780060435954
LSAC,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.243811763699306,-0.465645907618336,-0.021977619780276,0.0447779771430442,-2.74007274249966,0.00808119775712071,0.0533359051969967,-4.13995280601875
KPNO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.122080914499167,-0.257004521801564,0.501166350799899,0.0421070978836519,1.09925234061993,0.275747172987704,0.56872854428714,-7.18158525720495
VAND,TreatmentGroupGrp1...TreatmentGroupGrp2,0.221360660635628,-0.225182599311304,0.667903920582559,0.0418690988581676,2.66344242530948,0.00994766277426714,0.0607912725094103,-4.31905727836208
CEPAB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0839452959543733,-0.427492787316051,0.259602195407304,0.0358494439898837,-2.17142599134458,0.0347242346810399,0.135684759789395,-5.52923345978445
TET33,TreatmentGroupGrp1...TreatmentGroupGrp2,0.101271828656543,-0.200260266338767,0.402803923651852,0.034808708133032,2.53645312539894,0.0145279304339611,0.0799036173867861,-4.72053157458905
ARSB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.250757440842435,-0.473997691052601,-0.0275171906322693,0.0345450914917736,-2.24386012858849,0.0282989151619828,0.130380366740851,-5.31555979730239
NIMH,TreatmentGroupGrp1...TreatmentGroupGrp2,0.274091404728761,-0.0196584324291563,0.567841241886679,0.0323490550064331,3.75504720006186,0.000390514560710811,0.00339131065880441,-1.30451353123756
ARSH,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.17705642911969,-0.354874996499539,0.000762138260157863,0.0289999087958168,-1.9886465264947,0.0509610808541091,0.178905922147404,-5.82868978957512
NIMA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.169164315148363,-0.160763282274953,0.49909191257168,0.0279166236726768,2.67226092281126,0.00956385739902915,0.0607912725094103,-4.34826478590647
OMP37,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0898964784048125,-0.484350864852309,0.304557908042684,0.0258365260373935,-2.21324007882013,0.0314440587908777,0.132911205518727,-5.45052849537338
